Economy,Year,GDP (annual % growth),Individuals using the Internet (% of population),Proportion of seats held by women in national parliaments (%),Ratio of female to male labor force participation rate (%) (modeled ILO estimate),"School enrollment, primary and secondary (gross), gender parity index (GPI)",Government Effectiveness: Estimate,Regulatory Quality: Estimate,Economic and Social Rights Performance Score,Voice and Accountability: Estimate,"Patent applications, residents",Research and development expenditure (% of GDP),Scientific and technical journal articles,Control of Corruption: Estimate,Net migration,Political Stability and Absence of Violence/Terrorism: Estimate,Rule of Law: Estimate,Score,CPI
Norway,2012,45.14972759721961,92.59259259259258,79.51355614760313,82.12111087285004,94.30315361139364,90.55386488131468,84.42107882784795,81.24999999999997,99.70651417506278,60.0506107988538,44.93479853479854,64.43186780168479,95.76633763037948,20.94102203048476,91.97110366423117,94.58566978193149,80.5040664722219,85
Norway,2013,40.8869685014716,93.20987654320984,79.51355614760313,82.99713588028877,83.11291963377423,89.85088253195374,88.08249860013689,81.24999999999997,100.0,60.950234601042624,45.86373626373627,64.49433375994901,96.85411481781829,20.436612567530418,92.64681645882548,95.20872274143304,80.66177705546208,86
Norway,2014,43.47172647003569,95.06172839506172,79.51355614760313,82.85351432309199,81.89216683621564,88.17407181984174,87.55988303365893,81.24999999999997,98.36918701400865,60.99695076057888,47.66593406593408,64.90204739362234,95.0588630071866,20.284581465669586,86.27149370982805,96.86915887850468,80.36591592480947,86
Norway,2015,42.99380048844637,95.83333333333331,79.51355614760313,82.31210759648326,85.24923702950157,88.52099817407182,86.13202264667456,81.24999999999997,98.4932377235182,61.42604428886624,54.106959706959714,64.978862487337,94.4324823131344,19.70394607664387,86.9746745042026,95.34267912772586,80.91525026878327,88
Norway,2016,41.25893919468971,96.60493827160492,79.51355614760313,82.65354125213395,85.14750762970505,88.49969567863664,88.98152180675667,81.24999999999997,97.8094460076851,62.067433778294514,57.31282051282052,65.88176388706798,93.01194038198037,19.435717771930907,87.96352249629182,95.94080996884736,81.45739161440767,85
Norway,2017,44.51274344041581,95.21604938271604,84.07406360714533,83.10634810607382,77.21261444557481,91.90809494826536,92.68960368319544,81.24999999999997,98.69595473661916,61.41709796666039,58.742857142857154,66.6252274990296,94.17801515617572,19.101922548288105,87.1147613030819,95.51090342679127,82.23199286829268,85
Norway,2018,40.41780950591772,95.37037037037037,84.07406360714533,82.6111529453224,77.11088504577828,88.88618381010346,92.02700180426802,81.24999999999997,99.13467066049438,60.770759085689534,57.36849816849818,67.16053094142332,90.23796873689211,18.878644398691748,86.29346810965225,93.68535825545172,81.23672229633281,84
Norway,2019,41.15624021541737,97.68518518518516,82.5538944539646,82.03400705806865,75.17802644964398,88.35666463785758,92.45318235550302,81.24999999999997,97.44637076034007,59.505140067628886,60.33406593406595,67.64746037292595,89.77657224350548,19.38592898857242,86.8785365049717,94.26791277258567,81.31416424365544,84
Norway,2020,35.13983342726533,92.43827160493824,84.07406360714533,82.64439867615499,76.70396744659205,90.1856360316494,89.23038636222236,81.24999999999997,99.4644640101661,58.64046072139662,63.51062271062272,68.38415605045758,90.67140180643716,18.374024560596453,89.06224248750206,93.92834890965732,81.68373981913827,84
Poland,2012,42.12837372409042,42.59259259259259,38.53732854100244,56.00924896231763,95.21871820956252,52.75715155203896,67.52006470478442,79.80769230769229,79.61937611569998,75.26323388198588,23.821245421245425,79.07745400870645,51.354827885126255,17.908253998530178,84.33499972532,59.28660436137072,60.28866388070223,58
Poland,2013,40.05535725468094,43.36419753086418,38.53732854100244,55.8460124239296,80.26449643947105,52.79671332927572,69.26833820693088,83.65384615384616,77.61641100117998,74.8503478050494,23.66886446886448,80.07352488667037,50.96054360895948,18.45291523845321,82.24468494204251,59.9595015576324,59.9909614109658,60
Poland,2014,48.16181351368276,49.22839506172839,40.212674670441615,56.24545987988317,79.55239064089523,56.13816189896531,69.60119454986624,87.5,80.85383195667302,74.10317651678395,25.602930402930404,80.79169319014214,51.97281955202594,17.970665290345742,78.6601109707191,60.9595015576324,61.570097519267854,61
Poland,2015,49.44254493080343,51.38888888888888,48.03189863141101,56.23781336179168,80.83978733357594,55.28910529519172,66.2197474024762,91.82692307692308,78.8780974857039,75.86750172951352,27.16776556776557,81.54482416759897,52.32515869243029,17.85580046338631,79.19299016645607,58.8411214953271,62.42884625980812,63
Poland,2016,45.934247604734175,59.56790123456789,48.03189863141101,55.62326602735125,82.12718402625654,52.56238587948874,64.71411684190879,95.6730769230769,72.9599709539802,74.90862324660371,26.11282051282052,82.22884411524159,54.14557758451944,17.185264764127393,69.13695544690435,52.30529595015577,61.388829797556255,62
Poland,2017,51.24779259815893,63.73456790123456,49.70750167637381,55.19722198673162,83.41810783316382,49.49786975045648,61.56909102221117,98.55769230769228,70.89649329823605,74.05857675388175,28.15531135531136,82.06300132754917,52.445401414949245,16.073081518964617,69.51052024391583,46.29595015576324,60.85821651984159,60
Poland,2018,53.986599035631535,66.04938271604937,49.70750167637381,55.79065828209335,79.85757884028482,49.3791844187462,63.71865862004604,99.51923076923076,68.90865631902211,74.77703765526776,33.08424908424909,82.73535181261123,50.32018120298649,17.56758652028297,68.70570785035433,45.54828660436137,61.2180735506999,60
Poland,2019,49.815016594652135,70.52469135802468,51.38310472133658,54.90100252501324,78.94201424211593,48.34144856968959,68.05201269209233,99.99999999999996,67.74378990045686,73.96083519773701,36.51868131868133,83.16296681799027,49.99021280165543,18.122906767347533,70.63396143492831,45.993769470404985,62.066610540721264,58
Poland,2020,33.24265764919532,74.84567901234567,51.38310472133658,54.03112797777855,80.16276703967452,42.6019476567255,62.98761898836558,99.99999999999996,66.0373362379353,74.28224580535651,38.358974358974365,83.9359698214975,50.20553116523587,17.858114589936775,69.01060264791518,50.15264797507788,61.90920230351636,56
Portugal,2012,28.19462708998685,39.50617283950616,51.38310472133658,68.27908461204726,85.04577822990841,63.2258064516129,62.076152553972506,93.26923076923072,78.53620162778736,55.04803328562609,38.13919413919415,67.84795340407844,59.62081597270769,14.982777288460785,76.8032741855738,66.08411214953271,62.432717804196166,63
Portugal,2013,35.876510739557894,42.28395061728394,58.08500307014052,69.38915956454741,75.48321464903357,69.07790626902008,61.35755615006533,94.2307692307692,79.6980424192914,55.47062639830277,36.559706959706965,68.82773998754875,58.41279606274992,15.034739948275764,76.07537219139702,66.1619937694704,63.24378225267478,62
Portugal,2014,40.19863485503162,46.14197530864197,58.08500307014052,69.74771477157688,67.65005086469986,62.65672550213024,59.72749331176507,95.19230769230764,80.9234213790808,56.60081180786595,35.53992673992675,69.40274840701788,58.3344984759934,15.728627288180284,77.65478217876174,68.6822429906542,63.18962876844834,63
Portugal,2015,42.32375227002317,52.3148148148148,67.02129572775178,70.35644410312162,66.32756866734486,67.97321972002433,65.8215641137311,96.15384615384612,81.56787994311821,59.154547300843845,34.17435897435898,69.7804983457231,57.85073124353345,17.358193129989395,80.3438993572488,68.13395638629284,65.23449364485745,64
Portugal,2016,43.3615129313044,55.0925925925926,67.02129572775178,69.63451305809193,69.3794506612411,67.68107121119903,62.41211970385118,96.63461538461536,82.44228616380744,56.62931895864092,35.27326007326008,69.3625182809701,56.92234557199183,17.52887749434792,81.83815854529473,66.30841121495327,65.07816266474856,62
Portugal,2017,46.64437347360512,60.3395061728395,67.02129572775178,70.21348746054147,73.95727365208552,72.11503347534997,64.43103341006658,97.11538461538458,83.67069075065807,55.42273962087425,36.4014652014652,69.36896820315509,55.87371717793126,18.56350243754663,85.89243531286051,68.1993769470405,66.49139082113166,63
Portugal,2018,45.72158557204584,61.7283950617284,67.02129572775178,71.59318529009394,85.85961342828075,68.68228849665246,63.74354507559261,97.11538461538458,83.07464221960001,55.691206014913135,37.28937728937729,69.87638429724107,55.45146947792287,19.16068733766052,86.14239411086085,68.32398753894081,66.82934023742823,64
Portugal,2019,45.21911202955727,62.65432098765431,77.07465708200488,72.3922464306552,92.98067141403864,67.25197808886185,66.3224040316058,97.11538461538458,83.55874254939336,56.32599240195805,38.63736263736264,71.41473578498623,53.75129330835267,22.00327624219508,84.3981761248146,68.27414330218069,68.13140625931237,62
Portugal,2020,17.7902185484376,67.28395061728395,80.42560625640684,72.02272013245098,97.25330620549336,62.54716981132076,62.09792820257575,97.11538461538458,85.39832380260809,56.20805303804609,45.03443223443224,72.06019961558111,53.06898576661726,21.37530644645532,83.21430533428556,69.84112149532712,68.75272923719788,61
Romania,2012,43.10977518942952,17.283950617283942,11.956334637607814,49.09513432106398,86.9786368260427,27.577601947656728,54.08448951658061,0.0,57.054249493207465,60.182589544338654,11.29084249084249,63.71951342077684,22.239310981236542,14.947294014686989,57.7679503378564,36.70093457943925,36.02923070787668,44
Romania,2013,39.03988978646127,23.30246913580246,11.956334637607814,48.63451472037848,89.45856940246972,36.83505782105904,56.25894356996205,2.884615384615387,56.84245559892288,59.88582355255255,9.175091575091574,63.56326979839768,24.4875702581024,15.13515901555654,60.42685271658517,39.73208722741433,37.81928710852273,43
Romania,2014,48.65151230509111,29.938271604938272,12.37767609632277,48.50385899820638,91.93172620683,39.57395009129641,55.213712437006166,4.807692307692292,60.37033675229191,59.45113899192765,8.937728937728938,63.57115847367429,26.635161209138445,15.097431740279266,56.85601274515189,41.35202492211838,39.13812345085034,43
Romania,2015,46.249358131379545,32.561728395061714,12.897159285055483,47.67437801393328,94.4048830111903,35.742544126597686,54.20581098737013,7.211538461538453,62.12822607485401,59.69723711010002,12.04102564102564,64.47466320267692,28.12561169989653,15.07618385104318,60.50101631599187,40.190031152647975,39.94440278918526,46
Romania,2016,45.50516625962803,38.2716049382716,12.897159285055483,47.07844828875911,93.59104781281792,30.65733414485697,54.140484041560384,9.615384615384585,63.78929533145744,60.00966002282185,12.058608058608058,63.12315004828777,27.907496993931936,15.263978726865746,62.83579629731363,47.90342679127726,40.90668995395161,48
Romania,2017,58.87006074268896,44.75308641975308,30.760495641428147,48.5020304830106,97.15157680569682,30.15520389531345,49.99377838611336,11.057692307692292,65.53508214577471,60.922103056084666,12.594871794871796,63.55392893752138,28.94773636084001,15.263417726489877,56.83953194528375,47.40809968847352,42.85935405548904,48
Romania,2018,53.67349239150855,55.55555555555555,30.760495641428147,47.3400921904116,98.0671414038657,27.34631771150335,49.16630373918994,12.980769230769226,63.550270793621976,60.94086593765008,12.313553113553114,62.86888133828701,26.559659964766084,15.267835604449854,56.50442234796462,45.25545171339564,42.62069099612379,47
Romania,2019,48.16882710251112,60.18518518518518,33.8840745774382,46.691467981867774,98.16887080366224,26.189896530736466,50.31419150127543,15.865384615384611,63.005657922604456,58.65216756555412,11.695238095238096,64.96492564853666,26.280025726349933,15.626104469489992,70.40323023677416,46.74454828660436,43.96426812004191,44
Romania,2020,29.13770430208529,67.59259259259258,33.8840745774382,45.66833061549484,99.3896236012207,24.00486914181376,47.293597959310645,19.711538461538424,65.12057123838915,57.87479634776244,11.37875457875458,64.44161988203011,30.14736724364531,16.657433535480468,69.48854584409163,45.292834890965736,44.4089780980467,44
Russian Federation,2012,48.421316300331895,48.30246913580246,12.48583753176118,62.827782127427554,90.8443540183113,16.457699330493003,25.73259503515212,26.44230769230768,17.802789628150432,94.59042183784253,27.85641025641026,83.17845149808902,3.498224322586058,37.637374967041225,33.046750535626,7.090342679127723,34.5344235021908,28
Russian Federation,2013,42.738555952157306,51.38888888888888,12.48583753176118,61.92100481896867,91.75991861648018,18.950091296409013,25.402849499160084,27.40384615384613,16.486641856524763,94.6134069259681,27.84468864468865,84.13067597360752,4.36229411929197,37.910512025043055,35.288139317694885,8.205607476635514,35.16969199393246,28
Russian Federation,2014,40.185860103951406,55.2469135802469,12.48583753176118,61.38990426891809,88.50457782299088,26.777236762020696,24.00298637466559,28.84615384615381,15.81495264893649,92.77545579196274,29.16630036630037,86.19902360099864,7.208970666368391,36.14518409227334,29.58852936329177,9.719626168224298,36.09991665177324,27
Russian Federation,2015,33.400212912518,54.62962962962961,12.48583753176118,60.555103967711744,88.60630722278741,22.62933657942788,18.47819324332732,30.769230769230745,14.507881758494449,94.7926474005628,29.99853479853481,88.40531660109714,5.665389670311235,44.564256983052175,27.15486458276108,8.414330218068532,35.47860894160176,29
Russian Federation,2016,38.82672678314234,59.259259259259245,10.202115442421375,60.44190225422679,91.75991861648018,22.872793670115648,22.7368879487339,32.21153846153845,13.191733986868776,93.88132017918662,30.04542124542125,90.81995353572502,9.451637258465926,48.97435106281521,29.47591056419272,7.4797507788162,36.62067301990551,29
Russian Federation,2017,42.91489761412737,63.73456790123456,18.195014297348887,60.30509607185067,82.90946083418105,26.92331101643336,20.130031730230822,33.173076923076906,14.450394844331491,92.20482704679122,30.25934065934066,92.53794896527738,7.3264170465031775,45.39615041542078,37.85090369719277,7.454828660436135,37.72146478749783,29
Russian Federation,2018,45.37316049846578,71.2962962962963,18.195014297348887,60.94075444536978,77.5178026449644,29.57699330493001,19.01947365146519,34.13461538461536,15.040392121267132,93.13520336459872,26.75164835164836,94.36410000764585,8.595956488912506,41.42377687893051,40.72130967422952,7.866043613707163,38.38683379587917,28
Russian Federation,2019,43.84745444298328,73.91975308641975,18.195014297348887,61.11230241646595,79.45066124109869,33.47230675593427,21.69787842966465,35.09615384615384,13.618347402499168,92.45546673842875,28.07912087912089,96.69291327295228,9.910237409468415,41.17988196552091,40.36971927704224,9.781931464174452,39.58989151651365,28
Russian Federation,2020,31.694407915335965,77.62345679012344,18.195014297348887,61.647558682870624,79.45066124109869,29.354838709677423,21.473900329745536,36.05769230769229,15.010135850655049,92.64039943861953,29.711355311355312,97.34661052479596,6.881798607421494,41.01158185275984,37.17519090259847,8.722741433021806,39.25283198399778,30
Serbia,2012,37.2293819274845,20.67901234567901,62.955350651152415,48.848783455594514,80.467955239064,27.458916615946443,34.33708704037828,84.61538461538458,53.43559952800218,42.97154342131616,22.742857142857144,56.15440627113155,22.910433153435307,16.284999410949606,49.5385376036917,23.4392523364486,42.41255174481872,39
Serbia,2013,39.472728411296885,29.01234567901233,62.955350651152415,49.88821123007541,81.28179043743646,27.28545343883141,34.576619175014,85.09615384615381,56.052766935947474,43.44188425842529,17.775824175824177,54.46220095984053,23.73815049914712,16.330370316348112,53.43075317255397,24.498442367601243,43.000911791239474,42
Serbia,2014,33.82203018348049,42.28395061728394,65.01067484000586,51.07724479330298,83.51983723296034,32.78454047474133,42.16698811671748,86.05769230769229,53.85011043538773,43.49284526084382,18.93040293040293,53.87212277686619,25.986409776012973,16.261647770304005,60.564192715486456,30.85358255451713,45.97688013525804,41
Serbia,2015,41.5870749577306,47.22222222222221,65.01067484000586,50.73946816804387,91.04781281790446,32.65672550213025,40.76401418527966,87.01923076923075,54.40985144171129,42.19443366396226,21.503296703296705,53.35342095509236,23.995413998489973,16.26564489798208,61.95682030434544,31.44548286604361,46.668919003717576,40
Serbia,2016,45.79397582816707,49.99999999999998,65.01067484000586,53.16175211650635,91.75991861648018,31.561168594035305,37.29857525041996,87.5,53.46888142567547,42.97154342131616,22.303296703296706,53.75927420437903,22.18618047593748,16.298393294923507,59.16881832664945,29.850467289719624,46.330977492434414,42
Serbia,2017,44.26150666917152,54.93827160493826,66.03833693443259,54.62340067256112,94.40488301119018,34.96652465003044,35.07123747900206,88.46153846153842,50.96668784605609,41.78277182225338,23.305494505494508,53.42278898621761,20.71530438186852,16.275322154465844,57.798165137614674,28.20872274143302,46.41538481973329,41
Serbia,2018,49.98760097689273,59.72222222222222,66.03833693443259,54.440382924327736,93.28585961342834,35.0,39.62545884402414,88.46153846153842,46.97286012526096,41.29127026434594,24.66813186813188,53.17728071960354,21.814266938844,16.259053143565605,55.65291435477669,28.50155763239876,46.784027393622885,39
Serbia,2019,50.24009017471351,65.89506172839506,74.39271593107472,55.82556629946757,93.18413021363182,32.22458916615947,39.55079947738444,88.46153846153842,46.00163383861305,41.60119091425437,23.72454212454213,53.851327526661095,20.315427420933418,16.258492143189734,53.362083173103336,29.32398753894081,47.36986198991511,39
Serbia,2020,35.961926232074646,67.43827160493828,77.34261997312665,55.872110322633205,90.43743641912504,31.43031040779063,39.025073103963166,88.46153846153842,43.7596441862576,39.58448885017553,24.27838827838828,52.86531508524695,20.27907496993932,16.866546425586105,50.8157995934736,29.97507788161994,46.96182866733968,38
Slovak Republic,2012,42.2721522950717,64.81481481481481,25.617046858822352,54.19320091558743,98.88097660223796,56.51856360316494,68.9043737945623,86.53846153846152,76.85697860881668,41.60119091425437,21.02564102564103,51.04334150271502,34.842426106652496,17.644303321683225,85.40350491677196,48.94392523364486,53.84737192840401,46
Slovak Republic,2013,40.10319994990294,66.66666666666666,25.617046858822352,55.45171805625509,92.47202441505588,54.81132075471698,65.38605114166614,85.09615384615381,76.44851895555354,42.53467048162321,21.772893772893777,51.7379256492596,34.27197226028355,17.500406725272505,86.25775970993791,48.25545171339564,53.355705938269296,47
Slovak Republic,2014,45.124679065689776,69.90740740740739,25.617046858822352,57.90724773555016,95.11698880976611,56.88070602556299,64.07017980464133,84.13461538461536,76.45154458261474,43.94051177957003,23.44029304029304,53.49177421602643,36.31609854310562,17.502019601353133,84.04933252760534,48.9190031152648,54.31802106262874,50
Slovak Republic,2015,51.30891101509174,66.2037037037037,25.617046858822352,58.20662554169762,95.4221770091557,55.16433353621424,60.558078765631805,83.65384615384616,76.63005657922605,44.73652026029731,31.65421245421245,53.86331032033746,35.97774111462207,17.76197315052201,79.28912816568698,48.33956386292835,54.37393523489619,51
Slovak Republic,2016,43.22048969879141,70.67901234567901,29.04250153507025,59.31719918016026,96.439471007121,56.88374923919659,63.80576121445903,83.65384615384616,76.50600586971649,44.36956312642484,20.84981684981685,55.04245620957717,37.15779760073824,17.827750444592798,74.96017140031863,52.40498442367601,54.58173728883767,51
Slovak Republic,2017,45.54223808629219,72.37654320987653,29.04250153507025,60.29778201106748,93.794506612411,53.01582471089471,61.78373670130032,83.17307692307688,75.01437172854074,42.47873765082964,23.663003663003668,55.590841594786426,35.62819831660188,17.81316443482017,80.30269735757841,49.794392523364486,54.10910730707358,50
Slovak Republic,2018,48.51650072014528,70.52469135802468,29.04250153507025,59.23425108173296,93.18413021363182,50.42604990870359,61.35755615006533,83.17307692307688,73.04771413875525,44.22851880757042,22.22710622710623,54.35770549598037,39.34453734515254,17.82487531766646,75.74300939405592,48.53894080996885,53.50110538875776,50
Slovak Republic,2019,44.04233201828543,74.38271604938271,29.04250153507025,59.60178263608722,92.67548321464892,49.46439440048691,67.55739438810429,83.17307692307688,73.47735318144686,43.69420934762833,21.840293040293044,55.98720460452076,38.15329548949973,17.80257555272562,73.83947700928418,49.38317757009346,53.98607783209552,50
Slovak Republic,2020,31.865238900369462,85.18518518518519,35.89366780308967,60.49143839316733,93.38758901322488,48.01582471089471,60.62340571144155,83.17307692307688,74.02801730658679,43.69420934762833,24.04688644688645,55.53775105114467,44.51497441346718,17.8882683601398,72.92204581662364,54.22741433021807,55.79359416027605,49
Slovenia,2012,31.038637359884778,52.00617283950617,60.443230661326254,67.90756356999304,98.3723296032553,63.72489348752282,55.98208175200647,86.05769230769229,77.66784666122054,45.88669382429143,72.77655677655677,48.63622320358661,56.17572215542071,17.661554083241235,81.19266055045871,65.24299065420561,64.20079795844411,61
Slovenia,2013,36.27803869998122,58.64197530864197,60.443230661326254,66.91434736136947,94.0996948118006,63.198417528910525,55.96652771728986,86.05769230769229,77.73138482950591,45.88669382429143,72.90256410256411,48.686245522828685,53.09974553284303,17.628034310782986,79.7423501620612,64.78816199376948,64.03149447578782,57
Slovenia,2014,45.26194501847329,56.94444444444444,69.00725272523142,68.86287964546753,94.20142421159711,63.05234327449787,56.98687239469919,86.05769230769229,76.34564763547245,45.88669382429143,67.05934065934066,48.44548851225525,53.08296747853807,17.578315652471485,82.03592814371257,64.95015576323988,64.23512031763289,58
Slovenia,2015,44.33640177844574,59.259259259259245,71.86184110802527,68.78259120550683,90.13224821973546,61.244674376141205,55.49679586884838,86.05769230769229,77.27451514326344,45.88669382429143,62.08351648351648,48.804495492616496,53.5164005480831,17.633153439212805,81.53326374773388,63.271028037383175,63.703928283925606,60
Slovenia,2016,45.94226313482372,62.96296296296296,71.86184110802527,71.38290604257779,82.0956256358087,65.81862446743762,56.05363031170286,86.05769230769229,78.00369126501467,45.88669382429143,56.57142857142858,48.12356991323813,54.85025586532815,17.66702383690597,82.40125254078998,66.53582554517135,64.04539730721734,61
Slovenia,2017,51.30264888220928,68.20987654320987,71.86184110802527,70.72946120306327,85.14750762970505,67.09981740718197,54.08760032352392,86.05769230769229,77.87661492844391,45.88669382429143,52.40146520146521,48.38842207770465,54.62934481697938,17.67852434461131,79.30560896555512,64.75077881619939,63.74876444718311,61
Slovenia,2018,49.31053916964118,69.59876543209876,40.46085506624567,69.93837903790177,86.36826042726341,65.66950699939136,56.50469731848442,85.57692307692307,76.77226105110284,45.88669382429143,54.76336996336997,47.904354949413104,56.28198316601884,18.60985509360292,80.07196615942426,65.72274143302181,61.78725516014416,60
Slovenia,2019,47.12179848456384,74.69135802469134,49.02487713015084,70.91065043610087,90.5391658189216,64.44004869141814,67.53872954644434,85.57692307692307,76.99010619950985,45.412383796604416,57.49743589743591,49.46165111747226,57.74726657531947,18.729909174039147,77.52568257979453,67.60747663551402,64.11444403264406,60
Slovenia,2020,28.1092115974701,80.09259259259258,49.02487713015084,72.18811764334313,92.67548321464892,66.85636031649422,64.90076525850806,86.05769230769229,75.61949714078243,44.91521878645318,60.4981684981685,50.22592452873912,54.64332652890019,19.58276999545589,74.77613580179091,66.19003115264798,64.04566053035329,60
Spain,2012,31.164881958795167,54.16666666666665,70.14898531213953,63.86903841710426,98.57578840284836,64.90870359099208,65.98954768867044,99.03846153846148,79.61635048863877,72.1649931150297,35.8007326007326,89.16335824357402,65.63295209865495,6.820011444407667,54.697027962423775,66.13707165109034,68.28169686816284,65
Spain,2013,34.76635982215542,56.94444444444444,70.14898531213953,64.65347143609921,92.98067141403877,68.27145465611686,65.53848068188888,99.03846153846148,77.33502768448761,71.37760794847145,35.0974358974359,89.17637678757553,58.82665473560583,0.0,55.8369499533044,65.75077881619939,67.48505575964336,59
Spain,2014,42.15016594652138,64.04320987654322,79.69159860546254,65.33999577779218,92.77721261444547,68.4418746195983,59.746158153425,99.03846153846148,77.48328341048682,71.12568790217915,34.12454212454213,89.56449986705242,52.17695254606974,10.720086057457658,62.18480470252156,63.91588785046729,67.90455662195141,60
Spain,2015,48.5134948963617,67.90123456790124,83.36189377570761,65.74376517875399,95.4221770091557,67.95496043822277,61.146021277919495,99.03846153846148,79.03240446582554,70.57316956655252,33.544322344322346,89.33231065536556,50.54948127848773,17.444446937779446,62.13261550293908,61.41121495327103,68.33189553160642,58
Spain,2016,45.64368463898804,70.83333333333331,78.22358330357396,66.35930988511936,89.62360122075282,66.05599513085818,67.52317551172774,99.03846153846148,78.93255877280566,70.37220489287654,32.609523809523814,89.40869043797484,48.838119739380886,25.04971865831149,66.55496346756028,63.88161993769471,68.40946497842283,58
Spain,2017,45.59559145845075,77.00617283950615,78.22358330357396,66.56094524261903,84.13021363173952,63.20754716981132,65.47937534996578,99.03846153846148,78.32440773350277,67.93327256951895,33.192673992674,89.48678237658577,47.17429602080478,31.68782573084324,62.945668296434654,65.7196261682243,68.03126010483814,57
Spain,2018,44.34166197006701,79.32098765432096,78.22358330357396,66.36828623244415,82.80773143438464,62.23067559342665,65.70957506377155,99.03846153846148,78.56948352546065,64.30949819063035,34.12161172161173,89.85033192635875,50.04054696457034,41.24811363623613,63.08575509531396,64.27725856697819,68.21378196581512,58
Spain,2019,43.25405473104139,86.41975308641975,90.70222720067416,67.21239533828361,77.822990844354,62.21850273889227,68.79238474460276,99.03846153846148,78.76312365737799,62.567726023052245,34.37655677655678,90.6171600289175,51.53938648248091,50.17615411802325,63.54996429160028,64.65420560747664,69.93341769965737,62
Spain,2020,10.938192748450124,90.27777777777776,90.70222720067416,67.15953462625981,78.94201424211604,58.72185027388923,60.02301997138058,99.03846153846148,77.79492299779129,63.65340120520416,39.03296703296704,91.85227642056816,52.80892592489024,34.192622284056924,66.80766906553865,60.62928348909658,69.2948753750427,62
Sweden,2012,37.303275095497526,90.27777777777776,92.49832362620847,78.29386233940235,92.1668362156663,90.89166159464396,95.62931624463386,93.26923076923072,98.56282714592598,68.49372862923668,92.3985347985348,73.80284166924402,96.58007326417044,21.29136676521573,87.661374498709,93.8785046728972,88.32612781077817,88
Sweden,2013,41.19130815955914,92.74691358024688,93.23464351686523,78.78290703994972,0.0,87.1789409616555,95.4893299321844,93.26923076923072,97.58252397809446,68.6902129762323,93.2835164835165,74.25595573560948,95.52585218534156,22.2647725423976,86.48574410811403,94.57320872274144,84.94611197648638,89
Sweden,2014,44.09217859602981,89.19753086419752,92.49832362620847,79.30353518478807,2.0345879959308206,83.90444309190505,92.68027126236548,93.26923076923072,96.1604792593265,67.02322816113752,88.63589743589743,74.99200607850018,91.932552221694,23.02871480423892,84.77174092182607,95.33644859813084,83.4496582822151,87
Sweden,2015,49.38818961738368,86.26543209876542,89.55381481015228,80.54991763370185,7.324516785351065,84.00791235544736,92.63671996515896,93.75,94.78381894647666,67.30021170157903,92.07032967032968,75.10130028196382,92.9000866866139,23.23067493955221,81.1267373509861,95.80996884735202,83.58552897099943,89
Sweden,2016,44.22719018097564,84.87654320987653,89.55381481015228,80.49805429360302,27.46693794506625,83.34753499695678,93.8499346730542,93.75,94.77171643823182,67.26980033766982,92.9025641025641,75.0763715890311,91.78993876010178,25.94451425782455,82.99730813602153,94.62616822429906,84.17741772040577,88
Sweden,2017,42.91339470223558,89.96913580246911,89.55381481015228,80.73592749771021,59.40996948118004,83.73402312842362,92.20742860698066,93.75,94.90181840186378,67.06473483154558,96.28424908424908,75.08526047971294,91.6277509018204,24.78303310463217,82.1128385430973,90.49532710280374,85.39455902811142,84
Sweden,2018,43.10827227753773,84.10493827160494,96.17915233292142,81.30492818090997,57.27365208545268,83.59099208764455,93.31176507185964,93.75,95.24673988684154,66.23484337859125,95.06227106227108,75.14171507050189,91.89619977069992,23.720358142639952,80.8163489534692,89.38629283489097,85.28265638972326,85
Sweden,2019,44.72791032625712,92.28395061728396,99.12366114897762,81.24225997829052,44.9643947100712,83.67924528301887,92.31008523611024,93.75,94.59017881455932,66.03082522763533,97.010989010989,75.2886915297005,91.40124716870332,22.67563519267558,83.30220293358238,89.63862928348911,85.708218062904,85
Sweden,2020,33.318554699730726,92.28395061728396,98.38759817384448,79.72592219501612,29.19633774160725,83.55751673767497,88.74198967212095,93.75,92.74152068016096,65.81100519158686,100.0,75.49458098115711,91.47395207069152,20.19902890834937,82.90391693676867,88.86604361370718,84.70776279605602,85
Switzerland,2012,41.29551005072327,77.9320987654321,52.16489865967172,66.80580005020107,82.90946083418105,90.03347534996956,87.88651776270765,98.55769230769228,97.04093673413814,64.00060835883976,81.97802197802199,74.93631592591142,92.70154637733845,22.340507593140085,94.4651980442784,90.24922118380064,81.99498271490673,86
Switzerland,2013,42.83048406287181,79.62962962962962,57.303209131805374,68.05135135584402,85.04577822990841,88.0127814972611,86.91283518944815,98.55769230769228,96.67483585973191,64.30949819063035,83.97139648672496,75.38025689823654,92.32404015547662,23.461316219081866,93.992748448058,89.75700934579439,82.54002429422322,85
Switzerland,2014,44.22769115160624,75.46296296296293,57.303209131805374,69.84529099157052,81.99389623601216,96.77419354838707,92.52784172214272,98.55769230769228,94.59925569574293,64.00060835883976,85.95932461698885,75.76486914169102,92.9588098766813,23.061533326227327,94.03669724770644,95.80996884735202,83.916321108988,86
Switzerland,2015,42.461018222806686,81.48148148148147,59.87236436787221,70.55625094542546,78.94201424211593,92.61107729762628,90.3253904062714,99.03846153846148,94.57807630631449,63.979683210707336,87.94725274725275,75.79174944084163,91.47954475545984,22.62353228276663,91.94363566445092,93.28660436137072,83.65373340752194,86
