Economy,Year,GDP (annual % growth),Individuals using the Internet (% of population),Proportion of seats held by women in national parliaments (%),Ratio of female to male labor force participation rate (%) (modeled ILO estimate),"School enrollment, primary and secondary (gross), gender parity index (GPI)",Government Effectiveness: Estimate,Regulatory Quality: Estimate,Economic and Social Rights Performance Score,Voice and Accountability: Estimate,"Patent applications, residents",Research and development expenditure (% of GDP),Scientific and technical journal articles,Control of Corruption: Estimate,Net migration,Political Stability and Absence of Violence/Terrorism: Estimate,Rule of Law: Estimate
Latvia,2019,-0.28730412382571435,0.7185712096242531,0.3568079438394549,0.24085469248182798,1.0549084646370954,0.42274259629894523,0.4956875588096683,-1.101825937605273,0.2467195370292618,-0.7525459625370718,-0.7503626207541304,-0.6191614854522867,-0.1174552803642321,-0.33928999726137776,0.0403303362226145,0.3314848154469193
Latvia,2020,-1.4304842281579981,0.9173029491832873,0.3568079438394549,0.22266892421423007,0.8848031242883716,0.13592617732177284,0.49280709181571736,-1.101825937605273,0.2622237757773023,-0.6956279171963048,-0.648837874511628,-0.6379430605522808,0.09430420816761126,-0.33735596606895246,0.09076177607275084,0.2683024931532965
Moldova,2012,-0.6362490521639791,-2.92957572370943,-0.6841084744851025,2.4506300577932594,0.6267122630695988,-1.623281735209564,-1.2852640340215318,-2.6629226832065895,-0.7985245585678058,-0.6956279171963048,-1.056736568226291,-1.7538507558172796,-1.207927002117111,-0.8986420148803123,-0.5031291459018009,-1.1118432873342445
Moldova,2013,2.0209289271574247,-2.737941546277505,-0.6841084744851025,2.3920376129189282,0.6267122630695988,-1.434003061526035,-1.2439773404415726,-2.760491229806671,-0.8435103422079537,-0.8437091496078618,-1.1110454262267118,-1.7278871029555325,-1.3470746998965017,-0.8724427224446332,-0.5684185736964532,-1.1640518378610802
Moldova,2014,0.9054139689102945,-0.6370631566534383,-0.8862287619499278,2.2461424251818434,0.6267122630695988,-1.4493772280968678,-1.1058520898268915,-2.819032357766721,-0.7469612190951558,-0.8437091496078618,-1.0932600692207262,-1.7458471950264836,-1.4469781650881473,-0.7976985281083764,-0.7967172730746908,-1.0267134215070475
Moldova,2015,-0.5668793189594311,-0.49511191411127164,-0.4819881870202772,1.9934763256341377,0.7792204992443311,-1.8289427175341448,-1.237256250789021,-2.7800049391266883,-0.734863214617518,-0.8643445922674227,-1.1008823650804345,-1.7886312249378538,-1.5397100953906622,-0.7417913662039196,-1.0353022717991318,-1.1791269182679798
Moldova,2016,0.8078826064406,-0.3531606715691049,-0.4819881870202772,1.9324627967168855,0.9845200479410706,-1.7945398693879373,-1.308993595447887,-2.7800049391266883,-0.7810235617991842,-0.70546359501952,-1.129889435435435,-1.5547434395029636,-1.5828389093766866,-0.6860208087331285,-1.0060148917161913,-1.340408109385912
Moldova,2017,0.6781350020691513,-1.8507462803889636,-0.38092804328786434,1.9499520887529602,0.5680552491562503,-1.6477291804123637,-1.1980270336333123,-2.7800049391266883,-0.7881883994024453,-0.8050375560993084,-1.1532856491159282,-1.6635602680684891,-1.4276548627479886,-0.6301495953638468,-1.0195870922424322,-1.2546131664819398
Moldova,2018,0.650552603180663,-1.8223560318805303,-0.38092804328786434,2.0376970387468396,0.42727841576419423,-1.5578785184041373,-1.170594014643306,-2.7800049391266883,-0.8958958761596665,-0.7005193156042364,-1.1549794926403079,-1.7317329077328942,-1.351058885946019,-0.5741705363890397,-1.1441656065464516,-1.2402031631518156
Moldova,2019,0.5062139097972039,-1.2900388723474052,-0.07774761209062658,1.9205342593547339,-0.5346966124148264,-1.4764710462339907,-1.1914431090757107,-2.760491229806671,-0.8822709390780552,-0.7363072842280313,-1.1707534104610928,-1.5889662660068375,-1.2444819091214319,-0.6111831482054162,-1.1228786815105585,-1.261596475788077
Moldova,2020,-2.7563149779298515,-1.2616486238389715,-0.17880775582303907,1.7192747388005454,0.45074122132954014,-1.5926594198266766,-1.1412406843239995,-2.6434089738865723,-0.8242475001270549,-0.7363072842280313,-1.1774229193383374,-1.5427079721191286,-1.1807349323291554,-0.5549021215351374,-1.055446274685447,-1.3246679519022377
North Macedonia,2012,-0.5994265496478474,-1.3184291208558385,0.6140565856421006,-1.7775334264778246,0.0460078253273895,-1.1851179879408351,-0.7640366732114148,-0.34079127412463145,-0.7915946336728482,-0.975278068953635,-1.0803445123473316,-1.2847669494242833,-0.6470532109963162,-0.4519311373793207,-1.2733158094487838,-1.0326991151980225
North Macedonia,2013,0.3332722687663827,-0.7648192749413881,0.7800234513212266,-1.5439264542816926,-0.15342602197802166,-1.1325685825306941,-0.7870804091630199,-0.24322272752454957,-0.8257744327310286,-1.053312180350389,-0.9616696004204857,-1.2970908847790896,-0.6523322575119266,-0.46065944171985707,-1.164023878895372,-1.0097539560492856
North Macedonia,2014,0.5273971921435631,-0.558989973255247,0.697040018481664,-1.6878206547504284,-0.2296801400653813,-0.9006959063804321,-0.5478644835701661,-0.14565418092446766,-0.9244377702185594,-1.0457804790563718,-0.8795181894880751,-1.2673067956582003,-0.6287259551685367,-0.4738525541291521,-0.20325494690623094,-0.8156622958104546
North Macedonia,2015,0.5899540728226544,-0.39574604433175453,0.697040018481664,-1.7468442515776088,0.5093982352428952,-0.9584120399004429,-0.6326325122492852,-0.04808563432438579,-0.971655224587592,-1.0383708062602854,-0.9561646089662521,-1.281191481949239,-0.8610040018553939,-0.4801651169059156,-0.9875852720542437,-1.0174023424321978
North Macedonia,2016,0.31200623922335824,-0.2679899260438047,0.697040018481664,-1.9577549427686447,0.2897353411419209,-0.962822661457649,-0.6003987149360279,0.06899662159571386,-1.033907092288058,-1.03107927071691,-0.9649514222489712,-1.3285796217811219,-0.8927778856002943,-0.4883182446836489,-1.077161795527432,-1.135564369739219
North Macedonia,2017,-0.17520925474289809,-0.10474599712031324,1.1223377670826575,-1.864117582752496,0.06947063089272892,-0.9425338022945011,-0.5179624928710594,0.18607887751581179,-0.9212664486564602,-1.0238826549861644,-1.0511257115517834,-1.2970321003595688,-0.9233565135303393,-0.4889149903675571,-0.9394396765032635,-1.0980983610808952
North Macedonia,2018,0.3209429364632284,0.22883942285377867,1.2073932339771325,-1.7773565436253735,0.24544167263279415,-0.8500367673519509,-0.4193407896019874,0.30316113343591145,-0.7886582248190528,-1.0168167408336657,-1.041280246066327,-1.3199452457343976,-0.9871034903226158,-0.49359548964736694,-0.8722930002155468,-1.0957705913121827
North Macedonia,2019,0.6049864802168805,0.3849857896501622,1.2924589079359168,-1.3740304745026881,0.5093982352428952,-1.0764906798747884,-0.52029429948521,0.4007296800359933,-0.7806711927367288,-1.0098583359846434,-1.0369397720351043,-1.2963036947585498,-1.051149281068606,-0.4887496271057512,-0.5579894090815526,-1.0936645139023953
North Macedonia,2020,-1.7667964178053355,0.3849857896501622,1.2924589079359168,-1.4555071384128442,0.5856523533302549,-0.8845656332569355,-0.5286613702771619,0.47878451731605914,-0.6930487525394693,-1.003004217858765,-1.0318582414619655,-1.3247583559664913,-1.0884014206315924,-0.48338610565761275,-0.40940952963639166,-0.8714179240800902
Malta,2012,0.6579998508805548,-0.5518924111281381,-1.8177356579365664,-2.366741263169755,0.3216957907201603,0.643399691918026,0.6860727106003108,0.8690587037163885,0.6107167785457593,-1.637014010103481,-0.5748380855402941,-1.642503693114782,0.33584548741959613,-0.30818013492076757,0.9520964810485919,0.7298659844351311
Malta,2013,1.261806144948451,-0.5022094762383795,-1.247160763012633,-2.1042249997761946,0.004947915588038992,0.6567575743484217,0.6441001915456014,0.8690587037163885,0.6002631630262473,-1.5665145236793208,-0.6393100046869928,-1.5532432590674965,0.37628497582219644,-0.30853962027251947,0.9202375261291007,0.7157885196433941
Malta,2014,1.6312447956608627,-0.20411186689983032,-1.247160763012633,-1.8984770768410664,-0.49950240406681073,0.36943708433614036,0.35289869496668613,0.8690587037163885,0.6327985731263018,-1.9540189062258393,-0.6939364583482349,-1.5590793787230306,0.24719734781783673,-0.2486421709636165,1.0383871033417431,0.5664787159074115
Malta,2015,2.180134533541779,0.0017174347863117819,-1.392978883743998,-1.8208918356848294,-1.2913720918971074,0.1117307676365281,0.45645834165395927,0.8690587037163885,0.6546454549985411,-1.7203972046014289,-0.669269862024457,-1.4862877176341456,0.2647277664357127,-0.24579504697774138,0.9358098404171034,0.47303538662052713
Malta,2016,0.6511318335573213,0.1507662394555864,-1.392978883743998,-1.5535112938488718,-0.7575932652855705,0.24026888158939097,0.44260466706400614,0.8690587037163885,0.6472457046869761,-2.139454883002424,-0.8367486404974902,-1.44017219892762,0.08494137095124558,-0.2527259245595182,0.9540965948103538,0.32017850514174473
Malta,2017,3.1044207202950194,0.3565955411417285,-1.4865572493372472,-1.3644898556486231,1.0607741660284302,0.30050537028494817,0.6179016584101457,0.8690587037163885,0.6175292470865651,-1.9540189062258393,-0.8416184406300814,-1.3527448242262095,0.10486230119883198,-0.2113994885221188,1.1995391264322637,0.4799078497472019
Malta,2018,1.5093305925737446,0.40627847603148703,-1.4865572493372472,-1.0835777756001785,0.8202804089836752,0.2528706574671225,0.6944397813922627,0.8690587037163885,0.5351923428261375,-2.271023802348197,-0.8206571270158838,-1.3225496859275256,-0.05111858263976938,-0.19278533700840494,1.2471132609084548,0.37682090284708036
Malta,2019,0.6530626014795154,0.6972785232429284,-1.1818661726221427,-0.9085743034566572,0.7674890964616614,0.11840970885172597,0.16031890165684276,0.8690587037163885,0.510526508454255,-1.9540189062258393,-0.8335726838892784,-1.3473338560306478,-0.386885861962838,-0.16876452580434242,0.878520867669498,0.26774826225598397
Malta,2020,-1.3998953477906646,0.7753517066411206,-1.3342168145118498,-0.6424872174792451,0.7792204992443311,0.3325138810143865,0.5335451250158766,0.8690587037163885,0.5556297484485547,-1.8835194198016785,-0.7427403248944221,-1.252352873913147,-0.2549096990725781,-0.26509222065978383,0.8569482120962104,0.225737560239698
Montenegro,2012,-1.224885026843207,-1.3610144936184887,-0.9411223538086204,-0.45460446264164883,-0.5112338068494804,-0.7683772596642497,-1.0791048963116354,-0.37981869276466523,-0.5021821770427579,-1.1098459589902918,-1.0300585327173122,-1.8873721514278963,-0.7253424668693307,-0.3261112642661528,0.2827726972018818,-0.818655142655942
Montenegro,2013,0.5053036906338839,-1.1125998191696969,-1.0671387697787615,-0.42584994394011444,-0.20761953683993958,-0.7264133459914035,-0.9979031601012173,-0.2822501461645833,-0.5488123496410313,-1.320009113981123,-1.0300585327173122,-1.7901268226590654,-0.8822197925690735,-0.3325460520625119,0.15133665000039342,-0.7919412134054804
Montenegro,2014,0.018391603055400912,-0.8570875825937968,-0.9411223538086204,-0.3510727180665338,0.09516518598379343,-0.5506185724970469,-0.8861136077169421,-0.1651678902444837,-0.5698370370342076,-1.5665145236793208,-1.0418095721676957,-1.764550703794795,-0.6712571412471336,-0.3460555115813487,-0.25597223105552364,-0.7382916625456322
Montenegro,2015,0.46155800599674157,-0.558989973255247,-0.9411223538086204,-0.18900380450847845,0.3979499088075134,-0.7104090906266842,-0.8158850791025263,-0.06759934364440182,-0.5889824227609546,-1.320009113981123,-1.0303761283781334,-1.6996862769833994,-0.7190673738413409,-0.34969350334107796,-0.3744075388055605,-0.8044668316847424
Montenegro,2016,0.3398920444996199,-0.4312338549672962,-0.31106068808653475,-0.44595931322811594,0.7909519020270008,-0.7499786668827616,-0.805049036601474,0.029969202955680067,-0.6686178308758902,-1.6768079143386225,-1.0827794124136272,-1.6599337877445774,-0.6778310482288372,-0.35264847293247864,-0.18568251885646675,-0.9035633161242141
Montenegro,2017,0.8273281976569842,-0.33186798518778016,-0.31106068808653475,-0.5500990926085304,0.6032494575042594,-0.704360238205373,-0.6825606068110964,0.12753774955576194,-0.6121213245288637,-1.8522581815898433,-1.0568424334465647,-1.5694921438249239,-0.6807195831147371,-0.3503046284390562,-0.6589951540505224,-0.8775144639505276
Montenegro,2018,0.9270109872399807,-0.3176728609335633,-0.31106068808653475,-0.7362240740998981,0.43900981854686394,-0.8063086050562219,-0.5886025167703253,0.22510629615584557,-0.6852966331654491,-2.139454883002424,-0.8930689376831118,-1.6261857283590786,-0.610797117945709,-0.3510954962129104,-0.5157012895471605,-0.7507064346454317
Montenegro,2019,0.6470496385218251,-0.17572161839139658,0.19299476872971938,-0.5707059449190506,0.40381561019884826,-0.7861457636518513,-0.5844875639218244,0.28364742411589366,-0.7298125913889897,-1.4777189418525778,-1.041703706947422,-1.575523609516745,-0.6261362342363505,-0.3440855318537482,-0.48655677473291753,-0.7620127449506063
Montenegro,2020,-4.695605861380571,0.11527842882004473,-0.4370771040566758,-0.5548638744464252,0.3627557004595043,-1.0546896076063128,-0.5444353561964154,0.3617022613959595,-0.7093751857665727,-1.9540189062258393,-1.041703706947422,-1.5096767729715448,-0.6395828621534713,-0.3385278883156637,-0.6569950402887607,-0.7988136765321552
Netherlands,2012,-0.7433239246490905,1.2012054342676206,1.24142358638637,0.5010825339718072,0.48593542967754927,1.3977419959590422,1.2679270433783416,0.10802404023574592,1.1277596495220814,0.7815293927252798,0.6023831639035292,1.0110746496438072,1.4862792092177097,-0.2078837217819851,1.1269635699340506,1.2998370392312868
Netherlands,2013,-0.4819255303828874,1.279278617665812,1.24142358638637,0.5057035984920841,0.8404785449790214,1.3590545440144062,1.2890504680006463,0.10802404023574592,1.0823040404653264,0.7698320443091523,0.856247962119922,1.0214256104958805,1.4128705812553541,-0.17112993941886998,1.0645314475133434,1.2694651860585628
Netherlands,2014,-0.028801881442802484,1.1160346887423205,1.24142358638637,0.4385323352738879,0.9274953688127154,1.3928273033667269,1.2920681000895469,0.10802404023574592,1.0591651386974172,0.7656662513676036,0.8744567800070027,1.0269381684242898,1.3566935579571604,-0.05165138791060569,0.9235234273091378,1.4336283778425198
Netherlands,2015,0.11131670491071781,1.1160346887423205,1.1053225908780386,0.49916998812968216,0.5739209505475852,1.3841320780110922,1.3258107134472548,0.08851033091572989,1.075726484632824,0.7479919662464964,0.8456614400925497,1.0235703539597234,1.230096046233749,0.0849099075129093,0.734084081016558,1.3599156684999598
Netherlands,2016,0.19508445033505664,1.0237663810899122,1.1053225908780386,0.5650920162024439,0.5211296380255585,1.3736726040325749,1.5687300966037594,0.08851033091572989,1.0516479320317007,0.7648684467316677,0.8506371054454145,1.019246093465054,1.254997209043232,0.3233062133807049,0.7117970990997838,1.2919669604894495
Netherlands,2017,0.2936087791647366,1.2224981206489456,0.969231802434017,0.6272773940171823,0.6149808602869291,1.365733485229604,1.6725640734809326,0.06899662159571386,0.9992623980799878,0.7549806897975699,0.8800676366815101,1.0218139094759437,1.1426431624468447,0.30597182971922793,0.7263693565069054,1.1951982458186903
Netherlands,2018,0.1494079977757201,1.1302298129965374,0.969231802434017,0.6324954381644816,0.7381605895049741,1.3603147216021794,1.635666662939374,0.06899662159571386,1.0034908268294536,0.7276623352944679,0.8379332790125675,1.0295788050167491,1.285575836973277,0.31219092630453593,0.6280780516431836,1.1799014730528659
Netherlands,2019,0.1608271109155542,1.2295956827760535,0.49289873228347664,0.6968034102086296,0.6795035755916256,1.30675717412182,1.4101672468415236,0.049482912275696095,0.9844628974568583,0.7523211260107817,0.8862078194573865,1.0328143664004836,1.2641608369571216,0.46896967791057825,0.6037909559646477,1.1690385474655411
Netherlands,2020,-1.5404828349252893,1.0876444402338867,0.697040018481664,0.7758921556106989,0.5739209505475852,1.3546439224572,1.2717676660369424,0.06899662159571386,1.0272170103681215,0.7461239933641083,1.0316666321134849,1.0459261611249486,1.3960373951961436,0.17127985812482283,0.6175060217595856,1.1375582324981923
Norway,2012,0.2760939558705466,1.3289615525555705,1.3412792965302138,1.2615793029057922,0.7322948881136393,1.4739827400193186,0.9856412779711783,0.12753774955576194,1.2717611397122157,0.3902884348489944,0.2786473203064779,0.40567709568182175,1.643056930266215,0.029534783929045325,1.3269749461102285,1.408798833642921
Norway,2013,-0.1933033084137464,1.3573518010640033,1.3412792965302138,1.3198400924317784,0.08706773506674,1.4448726377417587,1.1470845947273645,0.12753774955576194,1.2831544060649425,0.43015780173451323,0.31220659513324883,0.40799355753985206,1.6818031395977704,-0.02218077877398423,1.3621198022097571,1.43096806953542
Norway,2014,0.09131946571656377,1.4425225465893035,1.3412792965302138,1.3102884183994348,0.016679318370708705,1.3754368526554575,1.1240408587757593,0.12753774955576194,1.21984543117711,0.432228160143775,0.37731370560158967,0.423113041938193,1.617856953503018,-0.03776806362594698,1.0305295135633934,1.4900490831889308
Norway,2015,0.03869224863732823,1.478010357224845,1.3412792965302138,1.2742817027474167,0.210247464284785,1.3898028771560713,1.061082080193695,0.12753774955576194,1.2246611416973352,0.4512446504432381,0.6100054597632375,0.42596162122290343,1.5955455116257211,-0.09729883787606303,1.0671030223498943,1.4357344552523075
Norway,2016,-0.15234344606434133,1.5134981678603867,1.3412792965302138,1.2969890389307894,0.20438176289345014,1.3889207528446301,1.1867253071679231,0.12753774955576194,1.198116005659023,0.4796696352072189,0.7258220107426929,0.45944444470241197,1.544946348796852,-0.12479946728508402,1.1185345190809115,1.4570169217091065
Norway,2017,0.2059519154971209,1.4496201087164124,1.5224648950954145,1.3271033445605405,-0.2531429456307207,1.5300606426752243,1.3502261003483602,0.12753774955576194,1.2325307174255071,0.45084816893459756,0.7774842382362708,0.48701474295443076,1.5864814883630693,-0.1590224727718657,1.0743891510534553,1.441720148943282
Norway,2018,-0.2449651415318849,1.4567176708435203,1.5224648950954145,1.2941699684698535,-0.25900864702205556,1.4049250082093492,1.3210099351240034,0.12753774955576194,1.2495618887775213,0.4222038379207833,0.7278334499278938,0.5068657152477313,1.4461385347688234,-0.18191449997142725,1.0316724357129714,1.3767642877782593
Norway,2019,-0.16365222960862155,1.5631811027501452,1.4620696955736812,1.255786389488029,-0.3704569734574309,1.3829979181820964,1.3398015531321579,0.12753774955576194,1.1840212431608044,0.3661143604685647,0.8349690528449035,0.5249228056529935,1.4297037673145645,-0.12990415927996113,1.0621027379454897,1.3974925233377462
Norway,2020,-0.8261538685112206,1.3218639904284615,1.5224648950954145,1.29638100412549,-0.28247145258740153,1.4587345912072633,1.1976985147639256,0.12753774955576194,1.2623646313800698,0.32779365573689007,0.9497269516216216,0.5522421246132445,1.4615772557107027,-0.23365163179556192,1.1756806265598196,1.385410289776334
Poland,2012,-0.05660493952239864,-0.9706485766275302,-0.2866760114501615,-0.47501232174316155,0.7850862006356595,-0.09115782399495125,0.24042331710766077,0.06899662159571386,0.49196840449826695,1.0644787458621283,-0.48411159176571167,0.9487879800704507,0.06113585930537992,-0.28140566592228544,0.929809499131818,0.15280077415337534
Poland,2013,-0.2848768727235274,-0.9351607659919885,-0.2866760114501615,-0.48586850681233074,-0.07717190389065551,-0.08951959313084618,0.3175101004695781,0.22510629615584557,0.41421229804976045,1.046180534495053,-0.4896165832199454,0.9857258620915456,0.04709160348083152,-0.22556321138114396,0.8210890296531954,0.1767435489172746
Poland,2014,0.6077723025046177,-0.665453405161872,-0.22011574508524245,-0.45930291340987395,-0.11823181363000601,0.048847906006647276,0.33218676562923133,0.3812159707159773,0.5398905969922104,1.0130675308754267,-0.41974553783928686,1.0123581195461118,0.08314848722896279,-0.2750068266611015,0.634649854003258,0.21232517252473593
Poland,2015,0.7488011080214582,-0.566087535382355,0.09053625718684932,-0.4598114516106696,-0.04400072029257372,0.013688951307775947,0.18308830741854798,0.556839354596125,0.4631915977310705,1.0912585803347,-0.36321351021311765,1.04028691839685,0.09569867328494226,-0.28678356678449396,0.6623657161305283,0.13694977049023838
Poland,2016,0.3624820291892918,-0.18991674264561345,0.09053625718684932,-0.5006824457050862,0.03023037304485205,-0.09922296055669959,0.11670040146273306,0.7129490291562567,0.23344696901010575,1.0487631750989272,-0.40132498951165874,1.065652832294207,0.160541301240836,-0.35553154545352894,0.13933596742982263,-0.0956055140220788
Poland,2017,0.9475874568107929,0.0017174347863117819,0.15710673061607827,-0.5290168676320501,0.10466483924074457,-0.22612284364545723,-0.021973509531748037,0.8300312850763546,0.15334173547856297,1.011090966553953,-0.3275369309808722,1.0595027866886644,0.0999816732881733,-0.46956029902923435,0.15876564397265144,-0.30942779420523414
Poland,2018,1.2491734062575235,0.10818086669293679,0.15710673061607827,-0.4895498811789629,-0.10063470945600145,-0.23103753623777246,0.07280757107872317,0.8690587037163885,0.07617291080081567,1.042931588378949,-0.14947163048046663,1.0844359550439258,0.024282138347345078,-0.31633326269850087,0.11690612024435124,-0.3360308772762332
Poland,2019,0.7898161351686401,0.3140101683790789,0.2236772040453069,-0.5487171953237596,-0.15342602197802166,-0.2740095919808374,0.2638785483441162,0.8885724130364044,0.030952214452363944,1.0067592737370057,-0.025397592319660812,1.1002934537105147,0.012528789501269079,-0.2593979726880336,0.2171975388698348,-0.32017987361309624
Poland,2020,-1.0350629576926307,0.512741907938112,0.2236772040453069,-0.6065689432534523,-0.08303760528199036,-0.5116790850348563,0.040573773765465976,0.8885724130364044,-0.0352931692892639,1.021003491603297,0.04108576601223877,1.1289591785873103,0.020198347646589877,-0.28654630645233775,0.1327641650697482,-0.17220022403066365
Portugal,2012,-1.5909310424923344,-1.1125998191696969,0.2236772040453069,0.3410035525038221,0.1985160615021088,0.3423432661990172,0.0003844009451069582,0.6153804825561731,0.44991902971191444,0.16858509867352786,0.03314587449170932,0.5323578066098532,0.3555672083647067,-0.5813458640100078,0.5380729323639034,0.3946671377405423
Portugal,2013,-0.7450340333801768,-0.9848437008817466,0.48993868363360293,0.41483003304547944,-0.3528598692834263,0.5846754163277966,-0.03130073598835017,0.654407901196207,0.49502226970621427,0.1873135047157052,-0.02391547923582859,0.5686918085636669,0.3125379990299201,-0.5760182910970445,0.5002136361591268,0.39743829222710464
Portugal,2014,-0.26909974055931213,-0.8074046477040387,0.48993868363360293,0.4386760525915043,-0.8045188764162623,0.318777945307659,-0.10317524574216631,0.693435319836239,0.5425920931377023,0.23740085971109606,-0.06075657589108487,0.590015183866942,0.309749068795258,-0.5048761399853419,0.5823611656600571,0.48711285141226407
Portugal,2015,-0.035090668389377785,-0.5235021626197054,0.8449710015251806,0.4791601154461844,-0.880772994503622,0.5389309698916307,0.16553117526494399,0.7324627384762727,0.5676102965720405,0.3505768528877812,-0.11008976853864076,0.6040235069472145,0.29251746413109575,-0.33780172790512486,0.7222262637146847,0.46760392382686494
Portugal,2016,0.07918321020562905,-0.39574604433175453,0.8449710015251806,0.43114747618406646,-0.7048019527635567,0.5268332650490086,0.01519823119971033,0.7519764477962888,0.6015551829219172,0.23866423452437094,-0.07039031093599397,0.5885233064488565,0.2594487199201023,-0.3203019809818419,0.7999449698859995,0.4026480626618419
Portugal,2017,0.440678130038156,-0.15442893201007177,0.8449710015251806,0.4696526621269535,-0.44084539015345564,0.7104411395875585,0.10421837782228026,0.7714901571163049,0.649242462707557,0.18519126707190656,-0.029632201130609822,0.5887624927055629,0.22209697570587789,-0.21422504338688877,1.0108141064831702,0.46993169359557735
Portugal,2018,0.33906457253296524,-0.09055087286609637,0.8449710015251806,0.5614106418358117,0.24544167263279415,0.5682931076867456,0.07390489183832344,0.7714901571163049,0.6261035609396483,0.19708911274287014,0.0024449606123288854,0.6075793020648177,0.20705667336895017,-0.15299749827650372,1.0238148459346215,0.47436554077407717
Portugal,2019,0.28373428036265774,-0.04796550010344676,1.244383635036244,0.6145528838190023,0.6560407700262797,0.509064761061407,0.18761475555189894,0.7714901571163049,0.6448965776039396,0.2252214623955249,0.051142961938242484,0.6646268947797662,0.14649704541628758,0.13844446609580352,0.9330954003118552,0.4725920019026772
Portugal,2020,-2.7366211451234705,0.16496136370980327,1.3775143748303917,0.5899772225066172,0.9024002284623697,0.31424130599167566,0.0013445566097572204,0.7714901571163049,0.7163100409282478,0.21999464674368213,0.28224673779578435,0.6885630095190444,0.1221935105142321,0.07406063959703671,0.8715204695033316,0.5283476301723128
Romania,2012,0.05146289932269829,-2.134648765473297,-1.3427192990820043,-0.9348414070456028,0.30996438793748404,-1.1338287601184673,-0.3519927279815222,-3.1702791255270166,-0.38402108476602453,0.3961374453042803,-0.9367912736561604,0.37926043933606546,-0.9759477693839673,-0.5849838557697371,-0.4519833797081782,-0.6508340269497227
Romania,2013,-0.3966959178174587,-1.857843842516072,-1.3427192990820043,-0.9654753060544266,0.4529569151032723,-0.7504827379178708,-0.2561143266114507,-3.053196869606918,-0.39224302955665213,0.3829854231180312,-1.0132259626937898,0.37346636522179494,-0.89586562978867,-0.5657226306228699,-0.3136897996092207,-0.5429806943327138
Romania,2014,0.6616958923316122,-1.5526486710504133,-1.325979713613753,-0.9741646761810737,0.5955587523041265,-0.637066755018286,-0.302201798514661,-2.9751420323268527,-0.2552889206156272,0.3637211504466562,-1.0218010455359616,0.3737589056053328,-0.8193692576379383,-0.5695906930077204,-0.49941464891567183,-0.4853406810122157
Romania,2015,0.39718068699101,-1.431990114889572,-1.3053410295791164,-1.02933001578917,0.7381605895049806,-0.7957231133189274,-0.346643289278471,-2.87757348572677,-0.18704677885341836,0.3746276828654044,-0.9096897772660867,0.40726410269895746,-0.7662799785281207,-0.5717691742393369,-0.3098324373543945,-0.5266863059517268
Romania,2016,0.3152333798933114,-1.1693803161865635,-1.3053410295791164,-1.0689628299164307,0.6912349783742953,-1.0062987882358232,-0.3495237562724216,-2.7800049391266883,-0.12256324042406785,0.38847358567549306,-0.9090545859444444,0.3571451457540146,-0.7740491413246794,-0.5525151387995048,-0.1883969589617149,-0.252231165602586
Romania,2017,1.78691985498749,-0.8712827068480131,-0.5956438481111178,-0.974286283142133,0.8965345270710348,-1.0270917184340804,-0.5323648278408127,-2.7214638111666383,-0.054790924078466356,0.42891107295270847,-0.8896812506343527,0.37311997258583185,-0.7369962110641687,-0.552572656455785,-0.5002718405278554,-0.26985570813712295
Romania,2018,1.2146954076469132,-0.3744533579504297,-0.5956438481111178,-1.051561979306581,0.949325839593055,-1.1434061097855435,-0.5688507430975209,-2.6434089738865723,-0.13184229240206183,0.42974260298464056,-0.8998443117806302,0.3477159496802748,-0.8220585832213626,-0.5521197049125777,-0.5177014033089224,-0.3464504181457079
Romania,2019,0.6085446096734953,-0.1615264941371797,-0.47154636023123997,-1.0946992849480235,0.9551915409843899,-1.191292858120924,-0.5182368230609595,-2.5263267179664735,-0.1529844361493899,0.32831247756402604,-0.9221818732583863,0.4254447932353154,-0.8320190483451557,-0.5153874916705676,0.20519685629926415,-0.2934659443626346
Romania,2020,-1.4870833106771761,0.17915648796402014,-0.47154636023123997,-1.1627439072501946,1.0255799576804148,-1.2817736089230367,-0.6514241302574394,-2.3702170434063428,-0.07088244459726607,0.29386107886495805,-0.9336153170479485,0.4060387378111367,-0.6942658156830959,-0.4096484703062613,0.15762272182307324,-0.3451202639921579
Russian Federation,2012,0.6363476677530916,-0.7080387779245216,-1.3216825395392813,-0.02153996395067183,0.5328610408082346,-1.5942976506907818,-1.6021154033561027,-2.0970251129261124,-1.9077823671776166,1.92101760755366,-0.33833518344879215,1.1008676812070475,-1.6434981419805872,1.7413608907294233,-1.7377707979836088,-1.70442696274075
Russian Federation,2013,0.01058578416995874,-0.566087535382355,-1.3216825395392813,-0.08184596145812081,0.5856523533302549,-1.4910891062521596,-1.6166549034208062,-2.0579976942860796,-1.958875881233659,1.9220362565813378,-0.338758644329887,1.1361795813061641,-1.6127203047480663,1.769364799630897,-1.6211927387266365,-1.6647440304931762
Russian Federation,2014,-0.270506442902625,-0.3886484822046466,-1.3216825395392813,-0.1171672560568912,0.39794990880751996,-1.1669714306769017,-1.67837919614832,-1.9994565663260304,-1.984951191855364,1.8405822667013163,-0.29101342998643703,1.2128813324861163,-1.5113227697878515,1.5883711147308461,-1.9176381712734718,-1.610872787274403
